"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,44.2533867103023,45.8528021746759,0,0,NA,17701.3546841209
2,38.4209122056767,40.6151451128877,0,0,NA,15368.3648822707
3,37.8073581941721,40.1116898792831,0,0,NA,15122.9432776688
4,37.7473272457908,40.0532659880319,0,0,NA,15098.9308983163
5,37.7412764662317,40.0467744187194,0,0,NA,15096.5105864927
6,37.7407340951198,40.0466653511447,0,0,NA,15096.2936380479
7,37.7407837494655,40.0467302164068,0,0,NA,15096.3134997862
8,37.7405674611537,40.0453967985062,0,0,NA,15096.2269844615
9,37.7404698859662,40.0455910508998,0,0,NA,15096.1879543865
10,37.7404010280162,40.0458172368437,0,0,NA,15096.1604112065
11,4.00172764577097,4.00172764577097,0,0,NA,1600.69105830839
