"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,80.1876038974349,85,138,0.92,1,32075.041558974
2,76.7102852436579,82.3558203740464,134,0.893333333333333,18,30684.1140974632
3,76.7113760771922,82.3386252217525,134,0.893333333333333,18,30684.5504308769
4,76.7162773490191,82.3514066733762,134,0.893333333333333,18,30686.5109396076
5,76.7114176443991,82.3492561743028,134,0.893333333333333,18,30684.5670577596
6,76.718887766091,82.3535003758899,134,0.893333333333333,18,30687.5551064364
7,76.7138209915045,82.3374686900898,134,0.893333333333333,18,30685.5283966018
8,76.7119036007568,82.340626421395,134,0.893333333333333,18,30684.7614403027
9,76.718686420424,82.3488978952566,134,0.893333333333333,18,30687.4745681696
10,76.7164429825851,82.3403523663832,134,0.893333333333333,18,30686.5771930341
11,8.23086480630614,8.23086480630614,0,0,NA,3292.34592252246
