"height","width","timesteps","years","TOTALN","TOTALP","lossSAV","lossFP","minthresholdtomoveSAV","maxthresholdtomoveSAV","maxamounttomoveSAV","minthresholdtomoveFP","maxthresholdtomoveFP","maxamounttomoveFP","numbFPspecies","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","halfsatBSAV","halfsatB01","halfsatB02","halfsatB03","halfsatB04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","halfsatPSAV","halfsatP01","halfsatP02","halfsatP03","halfsatP04","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","lightlimitation","shadingbyFP","lightattenuation","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV"
20,20,125,7,6,0.75,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,3.63742725854397e-05,0.00020033293538541,NA,0.857142857142857,0.857142857142857,76.9459716028038,81.7068024571123,14
20,20,125,7,7,0.75,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,3.82971591053322e-05,0.000211090712960024,NA,0.857142857142857,0.857142857142857,76.9457738482951,81.7064276806541,14
20,20,125,7,8,0.75,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,3.95389565908178e-05,0.000218069363935858,NA,0.857142857142857,0.857142857142857,76.9461452645969,81.7087078374427,14
20,20,125,7,9,0.75,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,4.04622608813222e-05,0.000223266219483136,NA,0.857142857142857,0.857142857142857,76.9458160828378,81.7076408000294,14
20,20,125,7,10,0.75,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,4.11868231256193e-05,0.000227331921910901,NA,0.857142857142857,0.857142857142857,76.9478148409706,81.7080101126142,14
20,20,125,7,1,1,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,2.92183308496254e-07,1.63895215319428e-06,NA,0.857142857142857,0.857142857142857,76.9473908771248,81.7075779749931,14
20,20,125,7,2,1,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,3.66364946198025e-06,2.03346106724969e-05,NA,0.857142857142857,0.857142857142857,76.9466069606849,81.7069936885105,14
20,20,125,7,3,1,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,2.93065930137642e-05,0.000160746992490901,NA,0.857142857142857,0.857142857142857,76.9459376996022,81.7076006010471,14
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,0.000164960398758221,0.000892044014281671,NA,0.714285714285714,0.857142857142857,76.9462114135712,81.7056570932714,14
20,20,125,7,5,1,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,0.000241284305685859,0.00132391797952151,NA,0.714285714285714,0.857142857142857,76.9470003667952,81.7069665058618,14
20,20,125,7,6,1,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,0.000275738446380588,0.00151706137658659,NA,0.714285714285714,0.857142857142857,76.9462727023734,81.7070890709693,14
20,20,125,7,7,1,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,0.000297744728676217,0.00164070635018217,NA,0.714285714285714,0.857142857142857,76.9461158022316,81.7071562285726,14
20,20,125,7,8,1,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,0.000311674190637102,0.00171911983869975,NA,0.714285714285714,0.857142857142857,76.9469510030756,81.7064319510983,14
20,20,125,7,9,1,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,0.000321820074792807,0.00177632384746282,NA,0.714285714285714,0.857142857142857,76.9463991582324,81.7069558150085,14
20,20,125,7,10,1,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,0.000329689623898969,0.0018206570927016,NA,0.714285714285714,0.857142857142857,76.946508059802,81.7073997592209,14
20,20,125,7,1,1.25,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,3.03007774333032e-07,1.70068497634303e-06,NA,0.857142857142857,0.857142857142857,76.9467592637991,81.7078612480281,14
20,20,125,7,2,1.25,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,3.92885627270262e-06,2.18389426960551e-05,NA,0.857142857142857,0.857142857142857,76.9457190915605,81.7057817553224,14
20,20,125,7,3,1.25,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857142857143,0.142857142857143,3.3420334755493e-05,0.000183974712747225,NA,0.857142857142857,0.857142857142857,76.9474214823915,81.7070450015113,14
