height,width,timesteps,years,TOTALN,TOTALP,lossSAV,lossFP,minthresholdtomoveSAV,maxthresholdtomoveSAV,maxamounttomoveSAV,minthresholdtomoveFP,maxthresholdtomoveFP,maxamounttomoveFP,numbFPspecies,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,halfsatBSAV,halfsatB01,halfsatB02,halfsatB03,halfsatB04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,halfsatPSAV,halfsatP01,halfsatP02,halfsatP03,halfsatP04,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,lightlimitation,shadingbyFP,lightattenuation,wind_avg,wind_std,prob_up,prob_down,prob_left,prob_right,wind_direction,propyears_avgFPcover_abovethreshold,propyears_prop_daysFP_abovehalf,avg_avg_FPcover,avg_max_FPcover,avg_firstdayFP,propyears_avgSAVcover_abovethreshold,propyears_prop_daysSAV_abovehalf,avg_avg_SAVcover,avg_max_SAVcover,avg_firstdaySAV,MOVE
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.4,0.04,0.25,0.25,0.25,0.25,all,0,0,2.62E-10,1.65E-09,NA,0.857142857,0.857142857,98.54197669,100,4,YES
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.4,0.04,0.25,0.25,0.25,0.25,all,0,0.142857143,3.87E-10,2.44E-09,NA,0.857142857,0.857142857,98.5389558,100,4,YES
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.4,0.04,0.25,0.25,0.25,0.25,all,0,0.142857143,3.96E-10,2.50E-09,NA,0.857142857,0.857142857,98.546193,100,4,YES
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.4,0.04,0.25,0.25,0.25,0.25,all,0,0.142857143,5.25E-10,3.31E-09,NA,0.857142857,0.857142857,98.54253639,100,4,YES
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.4,0.04,0.25,0.25,0.25,0.25,all,0,0.142857143,7.18E-10,4.53E-09,NA,0.857142857,0.857142857,98.54224142,100,4,YES
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.4,0.04,0.25,0.25,0.25,0.25,all,0,0.142857143,7.29E-10,4.60E-09,NA,0.857142857,0.857142857,98.539401,100,4,YES
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.4,0.04,0.25,0.25,0.25,0.25,all,0,0.142857143,6.90E-09,4.36E-08,NA,0.857142857,0.857142857,98.53788991,100,4,YES
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,1.82E-13,1.15E-12,NA,1,1,98.54762722,100,4,YES
20,20,125,7,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,2.07E-13,1.31E-12,NA,1,1,98.53943836,100,4,YES
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,2.30E-13,1.45E-12,NA,1,1,98.53905138,100,4,YES
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,3.10E-13,1.95E-12,NA,1,1,98.53505112,100,4,YES
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,4.13E-13,2.61E-12,NA,1,1,98.536109,100,4,YES
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,5.48E-13,3.46E-12,NA,1,1,98.54294514,100,4,YES
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,7.47E-13,4.71E-12,NA,1,1,98.54587498,100,4,YES
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,1.09E-12,6.85E-12,NA,1,1,98.53376945,100,4,YES
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,1.60E-12,1.01E-11,NA,1,1,98.5402531,100,4,YES
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,2.31E-12,1.46E-11,NA,1,1,98.54046465,100,4,YES
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,3.49E-12,2.20E-11,NA,1,1,98.53877353,100,4,YES
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,6.15E-12,3.88E-11,NA,1,1,98.5412947,100,4,YES
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,3.65E-12,2.30E-11,NA,1,1,98.53781852,100,4,YES
20,20,125,7,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,4.15E-12,2.62E-11,NA,1,1,98.5375109,100,4,YES
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,5.02E-12,3.17E-11,NA,1,1,98.54160436,100,4,YES
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,7.36E-12,4.65E-11,NA,1,1,98.54006706,100,4,YES
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,1.14E-11,7.22E-11,NA,1,1,98.54177449,100,4,YES
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,2.01E-11,1.27E-10,NA,1,1,98.54115336,100,4,YES
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,4.72E-11,2.98E-10,NA,1,1,98.53674836,100,4,YES
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0.142857143,5.61E-10,3.54E-09,NA,1,1,98.53615344,100,4,YES
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,2.45E-10,1.55E-09,NA,1,1,98.53691988,100,4,YES
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,3.42E-10,2.16E-09,NA,1,1,98.54006759,100,4,YES
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,4.12E-10,2.60E-09,NA,1,1,98.54200152,100,4,YES
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,320,80,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0.142857143,5.92E-10,3.74E-09,NA,1,1,98.53965191,100,4,YES
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,9.13E-12,5.76E-11,NA,1,1,98.53527201,100,4,YES
20,20,125,7,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,1.13E-11,7.14E-11,NA,1,1,98.53609955,100,4,YES
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,1.62E-11,1.02E-10,NA,1,1,98.54551079,100,4,YES
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,4.45E-11,2.81E-10,NA,1,1,98.53183591,100,4,YES
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,3.18E-10,2.01E-09,NA,1,1,98.54160827,100,4,YES
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,2.01E-10,1.27E-09,NA,1,1,98.54544127,100,4,YES
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,2.74E-10,1.73E-09,NA,1,1,98.53757898,100,4,YES
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,3.55E-10,2.24E-09,NA,1,1,98.54200257,100,4,YES
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0.142857143,4.63E-10,2.92E-09,NA,1,0.857142857,98.53883334,100,4,YES
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0.142857143,5.25E-10,3.31E-09,NA,1,0.857142857,98.54238596,100,4,YES
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0.142857143,0.142857143,8.75E-09,5.52E-08,NA,0.857142857,0.857142857,98.54120996,100,4,YES
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0.142857143,8.02E-10,5.06E-09,NA,0.857142857,0.857142857,98.5371551,100,4,YES
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,1.47E-11,9.30E-11,NA,1,1,98.53448339,100,4,YES
20,20,125,7,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,2.54E-11,1.60E-10,NA,1,1,98.53639794,100,4,YES
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,5.88E-11,3.71E-10,NA,1,1,98.53870858,100,4,YES
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,3.24E-10,2.05E-09,NA,0.857142857,0.857142857,98.53721816,100,4,YES
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,1.83E-10,1.15E-09,NA,0.857142857,0.857142857,98.53755771,100,4,YES
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,2.42E-10,1.53E-09,NA,0.857142857,0.857142857,98.54675226,100,4,YES
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,3.35E-10,2.12E-09,NA,0.857142857,0.857142857,98.54068418,100,4,YES
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0.142857143,4.09E-10,2.58E-09,NA,0.857142857,0.857142857,98.54404706,100,4,YES
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0.142857143,4.53E-10,2.86E-09,NA,0.857142857,0.857142857,98.53704173,100,4,YES
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0.142857143,6.00E-10,3.79E-09,NA,0.857142857,0.857142857,98.54288182,100,4,YES
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0.142857143,7.05E-10,4.45E-09,NA,0.857142857,0.857142857,98.53935132,100,4,YES
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0.142857143,7.58E-10,4.78E-09,NA,0.857142857,0.857142857,98.54094365,100,4,YES
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,2.74E-11,1.73E-10,NA,0.857142857,0.857142857,98.54630577,100,4,YES
20,20,125,7,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,1.67E-10,1.06E-09,NA,0.857142857,0.857142857,98.53919005,100,4,YES
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0.142857143,3.97E-10,2.51E-09,NA,0.857142857,0.857142857,98.54046079,100,4,YES
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,2.23E-10,1.41E-09,NA,0.857142857,0.857142857,98.53970602,100,4,YES
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,1.90E-10,1.20E-09,NA,0.857142857,0.857142857,98.538341,100,4,YES
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,0,1,0,0,0,up,0,0,2.56E-10,1.61E-09,NA,0.857142857,0.857142857,98.53929041,100,4,YES
