"height","width","timesteps","years","TOTALN","TOTALP","lossSAV","lossFP","minthresholdtomoveSAV","maxthresholdtomoveSAV","maxamounttomoveSAV","minthresholdtomoveFP","maxthresholdtomoveFP","maxamounttomoveFP","numbFPspecies","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","halfsatBSAV","halfsatB01","halfsatB02","halfsatB03","halfsatB04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","halfsatPSAV","halfsatP01","halfsatP02","halfsatP03","halfsatP04","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","lightlimitation","shadingbyFP","lightattenuation","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV"
20,20,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,85.431772899757,89.1052866295762,10,0,0,59.9189983788675,65.5823140460379,NA
20,20,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,5.14733933462953e-12,3.38775762717196e-11,NA,0.9,1,77.7335447568084,81.7084503011338,14
20,20,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,1.25417349632963e-10,8.17478101348958e-10,NA,0.9,1,77.7339871702317,81.707602508116,14
20,20,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,3.69750852517747e-09,2.38717145956051e-08,NA,0.9,1,77.7334367541897,81.7087556037199,14
20,20,150,10,5,1.25,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,0.000185060394719269,0.00115007014269999,NA,0.8,0.9,77.7338519956925,81.7076750188209,14
20,20,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,84.7001162197289,88.6798142277431,10,0,0,60.0927058763416,65.7225657996554,NA
20,20,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,80,320,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,85.4324600594753,89.1136925274238,10,0,0,59.9186531615342,65.5828947551402,NA
20,20,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0.1,1.33330863599347e-10,8.77532104395201e-10,NA,0.9,0.9,77.7334054998882,81.709011981157,14
20,20,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,1.71977815097763e-07,1.12098298731622e-06,NA,0.8,0.9,77.7327077926871,81.7068514043053,14
20,20,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,3.98501571304797e-06,2.57273764285371e-05,NA,0.8,0.8,77.733495941843,81.7079008920595,14
20,20,150,10,5,1.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.3,0.667710508927224,3.85802827703455,NA,0.7,0.7,77.5751316433239,81.7076061392746,14.2857142857143
20,20,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,84.715217786789,88.6867216473866,10,0,0,59.484264107879,65.635917377112,NA
20,20,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,85.4310801895992,89.1178371170863,10,0,0,59.8807260767187,65.5835814123763,NA
20,20,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,4.89445938502774e-09,3.22133732705498e-08,NA,0.9,0.9,77.7336149365304,81.709125322362,14
20,20,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,7.3118698698859e-08,4.76601350399471e-07,NA,0.9,0.9,77.7331378449902,81.7078156437436,14
20,20,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,7.04498802247879e-07,4.54831631609171e-06,NA,0.9,0.9,77.7342865236712,81.7090271218911,14
20,20,150,10,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,0.000185847788260942,0.00115490300159892,NA,0.8,0.9,77.7332052885185,81.7073286886427,14
20,20,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,84.7017512584086,88.6745167825163,10,0,0,60.0919418533569,65.7218223211728,NA
20,20,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,85.4323101009826,89.1139478973211,10,0,0,59.9185628026354,65.5825115072057,NA
20,20,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,4.97311188510318e-09,3.2731033473826e-08,NA,0.9,0.9,77.7336022997887,81.7081198555726,14
20,20,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,7.32676323049573e-08,4.77566880363819e-07,NA,0.9,0.9,77.7331616733836,81.7084825874612,14
20,20,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,7.0465003293508e-07,4.54942235085633e-06,NA,0.9,0.9,77.7338931163894,81.7096134607606,14
20,20,150,10,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,0.000186032693748134,0.0011560230109542,NA,0.8,0.9,77.7335714611865,81.7074179785896,14
20,20,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,84.7001080029608,88.6733795417649,10,0,0,60.0924733637622,65.7228754258265,NA
20,20,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,32000,8000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,85.4332259087732,89.1156163122484,10,0,0,59.9188905517258,65.5821356822935,NA
20,20,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,2.38755144129169e-12,1.57137869365351e-11,NA,1,1,77.7339017976077,81.7080864806691,14
20,20,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,6.80176067460286e-08,4.4334795447028e-07,NA,0.9,0.9,77.7343355739419,81.7098168539969,14
20,20,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,6.98156579447437e-07,4.5075277874116e-06,NA,0.9,0.9,77.733804234713,81.7087261653941,14
20,20,150,10,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,0.000185822717758283,0.00115479073104242,NA,0.8,0.9,77.7337422016732,81.7079005635493,14
20,20,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,84.7014090489797,88.674702941984,10,0,0,60.0920719282894,65.7221152886373,NA
20,20,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,85.4330274470072,89.1171212128791,10,0,0,59.9193085606998,65.5821070155148,NA
20,20,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,2.69170642555053e-12,1.77155963193833e-11,NA,1,1,77.7334625078207,81.7098306289548,14
20,20,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,5.1534512572143e-11,3.35906522164075e-10,NA,1,1,77.7336464342992,81.7088199731565,14
20,20,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,8.72166873778887e-10,5.63099784340899e-09,NA,1,1,77.733457705904,81.7080067635896,14
20,20,150,10,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.1,0.1,0.00018494524365309,0.00114934189492434,NA,0.8,0.9,77.7335251354617,81.7082240971733,14
20,20,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,84.7005846011984,88.6757403780863,10,0,0,60.0924398281088,65.7226014262386,NA
20,20,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,8000,32000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,85.4323874045265,89.1113160874073,10,0,0,59.9194903721694,65.5833312140573,NA
20,20,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,5.99487648844276e-12,3.94558837458607e-11,NA,0.9,1,77.7330816892915,81.7076222747575,14
20,20,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,1.27886099315444e-10,8.33572381432747e-10,NA,0.9,1,77.7328354977283,81.707278823936,14
20,20,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,1.88166063782064e-09,1.21482207179231e-08,NA,0.9,1,77.7335009424901,81.7081655596518,14
20,20,150,10,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,3.53839762887777e-06,2.19900924838677e-05,NA,0.9,0.9,77.7329847989289,81.7072731002325,14
20,20,150,10,7.5,1.875,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,84.7024043744632,88.6740136281362,10,0,0,60.0910431691354,65.7203876923415,NA
20,20,150,10,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,1,1,85.4335638284548,89.1156300437601,10,0,0,59.9178772810055,65.5813943515554,NA
