"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,77.7558646067837,78.6958314133332,53.2284549069489,99,31102.3458427135,21291.3819627796,143,0.953333333333333,1,10,0.0666666666666667,1
2,1.81487588530027,11.7307766326105,68.3464503541912,74.9289811247081,725.950354120109,27338.5801416765,0,0,NA,124,0.826666666666667,28
3,0.000130827795160228,0.00089426273618698,70.6485906072439,74.9308136911137,0.0523311180640914,28259.4362428976,0,0,NA,132,0.88,20
4,9.22968385912663e-09,6.30885495816901e-08,70.6502098237502,74.9337237134798,3.69187354365065e-06,28260.0839295001,0,0,NA,132,0.88,20
5,6.51123734053192e-13,4.45077007678098e-12,70.650386521095,74.9341656710286,2.60449493621277e-10,28260.154608438,0,0,NA,132,0.88,20
6,4.5933325527583e-17,3.13984323025474e-16,70.64884818427,74.9306335230617,1.83733302110332e-14,28259.539273708,0,0,NA,132,0.88,20
7,3.24043414887118e-21,2.21500023976309e-20,70.6501571355913,74.9352644185652,1.29617365954847e-18,28260.0628542365,0,0,NA,132,0.88,20
8,2.28598008978424e-25,1.56260323419153e-24,70.6484582803053,74.9323944498656,9.14392035913695e-23,28259.3833121221,0,0,NA,132,0.88,20
9,1.61268711075354e-29,1.10234974593716e-28,70.6487465838982,74.9316234667231,6.45074844301416e-27,28259.4986335593,0,0,NA,132,0.88,20
10,1.13769727727955e-33,7.77674336229811e-33,70.6485539919938,74.9315955849587,4.55078910911819e-31,28259.4215967975,0,0,NA,132,0.88,20
11,4.02515681991327e-37,4.02515681991327e-37,7.49224048650708,7.49224048650708,1.61006272796531e-34,2996.89619460283,0,0,NA,0,0,NA
