"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,86.4106019542436,88.3069329267858,12.0163452820774,30.6318391503757,34564.2407816974,4806.53811283098,150,1,1,0,0,NA
2,26.2575497898899,84.9016378354295,57.0104876649785,81.6464892435883,10503.019915956,22804.1950659914,27,0.18,12,64,0.426666666666667,88
3,0.0305542630038219,0.197317268223253,77.7210142199009,81.7026051294869,12.2217052015288,31088.4056879603,0,0,NA,138,0.92,14
4,1.85411401061519e-05,0.000119705344055525,77.7336399976409,81.7134089607923,0.00741645604246075,31093.4559990563,0,0,NA,138,0.92,14
5,1.12478308287525e-08,7.26178614532176e-08,77.7342814091939,81.7111179482694,4.49913233150099e-06,31093.7125636776,0,0,NA,138,0.92,14
6,6.82320236310834e-12,4.40515756315984e-11,77.7319955489367,81.7075221529527,2.72928094524334e-09,31092.7982195747,0,0,NA,138,0.92,14
7,4.13927821024033e-15,2.67239387131119e-14,77.7341688239865,81.7097280394009,1.65571128409613e-12,31093.6675295946,0,0,NA,138,0.92,14
8,2.51110013833289e-18,1.62121249713726e-17,77.7316596750993,81.7063586522684,1.00444005533316e-15,31092.6638700397,0,0,NA,138,0.92,14
9,1.5233045215433e-21,9.83468000146805e-21,77.7331797624587,81.7075317831725,6.09321808617322e-19,31093.2719049835,0,0,NA,138,0.92,14
10,9.24082590368935e-25,5.96602199563267e-24,77.7332633213516,81.7059833618721,3.69633036147574e-22,31093.3053285406,0,0,NA,138,0.92,14
11,4.09672750986098e-28,4.09672750986098e-28,8.16967555809616,8.16967555809616,1.63869100394439e-25,3267.87022323846,0,0,NA,0,0,NA
