"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,87.7869709415286,88.683672022668,64.8000694003704,65.6464594918857,35114.7883766114,25920.0277601481,148,0.986666666666667,4,0,0,NA
2,30.125172332818,86.8881700934754,69.4269252956369,81.6287783048387,12050.0689331272,27770.7701182548,33,0.22,11,98,0.653333333333333,54
3,0.262529404100304,1.62206007138608,77.6694036735908,81.7077127306753,105.011761640121,31067.7614694363,0,0,NA,138,0.92,14
4,0.00129433432951052,0.00804353205736285,77.7327282869533,81.7071684054668,0.517733731804209,31093.0913147813,0,0,NA,138,0.92,14
5,6.35905532229946e-06,3.95213320748778e-05,77.7329766761831,81.7056128210174,0.00254362212891978,31093.1906704732,0,0,NA,138,0.92,14
6,3.12410538885298e-08,1.94152867830675e-07,77.7335888035089,81.7053541127537,1.24964215554119e-05,31093.4355214036,0,0,NA,138,0.92,14
7,1.53486653935959e-10,9.538653066678e-10,77.7315454698682,81.7062690292948,6.13946615743837e-08,31092.6181879473,0,0,NA,138,0.92,14
8,7.54072716601679e-13,4.68634949420583e-12,77.7357719703582,81.7090993565894,3.01629086640672e-10,31094.3087881433,0,0,NA,138,0.92,14
9,3.70508835100076e-15,2.30257613613201e-14,77.7329117797099,81.7057935305933,1.48203534040031e-12,31093.1647118839,0,0,NA,138,0.92,14
10,1.82023918277112e-17,1.13124538396883e-16,77.735199108012,81.7082925022488,7.2809567310845e-15,31094.0796432048,0,0,NA,138,0.92,14
11,1.06234027997301e-20,1.06234027997301e-20,8.17082925022488,8.17082925022488,4.24936111989204e-18,3268.33170008995,0,0,NA,0,0,NA
