"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,6.62111111111111,0,0,NA
2,28.3182456140351,0,0,NA
3,49.2080116959064,0,0,NA
4,63.6784210526316,42,0.56,23
5,71.7087719298246,59,0.786666666666667,18
6,74.5478362573099,60,0.8,17
7,74.6188888888889,60,0.8,17
8,74.9860233918129,60,0.8,17
9,74.320350877193,60,0.8,17
10,74.7737426900585,60,0.8,17
11,4.31111111111111,0,0,NA
