"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,84.6547504218595,88.9016020975776,65.9853572167025,80,33861.9001687438,26394.142886681,138,0.92,14,2,0.0133333333333333,1
2,30.1474751030947,86.8887099748027,69.4162083829297,81.6279365877866,12058.9900412379,27766.4833531719,33,0.22,11,98,0.653333333333333,54
3,0.262898481831375,1.62437972234446,77.6696580674421,81.702962792715,105.15939273255,31067.8632269768,0,0,NA,138,0.92,14
4,0.00129620328748162,0.00805486894838786,77.7331911324425,81.7059712636744,0.518481314992647,31093.276452977,0,0,NA,138,0.92,14
5,6.36801164727589e-06,3.95753003539163e-05,77.7339734154542,81.7080976883036,0.00254720465891036,31093.5893661817,0,0,NA,138,0.92,14
6,3.12813993868358e-08,1.94413690145341e-07,77.733281959902,81.7073517469141,1.25125597547343e-05,31093.3127839608,0,0,NA,138,0.92,14
7,1.53686473337584e-10,9.55133642353187e-10,77.7312892510612,81.7058612489963,6.14745893350336e-08,31092.5157004245,0,0,NA,138,0.92,14
8,7.55101209911194e-13,4.69266925704185e-12,77.7338863655075,81.7077688865976,3.02040483964478e-10,31093.554546203,0,0,NA,138,0.92,14
9,3.71005052395546e-15,2.30565304404698e-14,77.7353235606098,81.7107683533773,1.48402020958218e-12,31094.1294242439,0,0,NA,138,0.92,14
10,1.82285940202693e-17,1.13278846492014e-16,77.7319136689231,81.7050376934211,7.29143760810771e-15,31092.7654675692,0,0,NA,138,0.92,14
11,1.06389966297127e-20,1.06389966297127e-20,8.16981527867979,8.16981527867979,4.25559865188508e-18,3267.92611147192,0,0,NA,0,0,NA
