"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,82.9084635149329,100,151,1.00666666666667,1,33163.3854059731
2,76.7179263263968,82.3474002099439,134,0.893333333333333,18,30687.1705305587
3,76.7156662455623,82.3505857864195,134,0.893333333333333,18,30686.2664982249
4,76.7168991275873,82.3427910463251,134,0.893333333333333,18,30686.7596510349
5,76.7092331675406,82.3486326437777,134,0.893333333333333,18,30683.6932670162
6,76.7156368655293,82.3500941110451,134,0.893333333333333,18,30686.2547462117
7,76.7182168749493,82.3433051024512,134,0.893333333333333,18,30687.2867499797
8,76.7133226134638,82.3392748880631,134,0.893333333333333,18,30685.3290453855
9,76.7169109183225,82.3587799445984,134,0.893333333333333,18,30686.764367329
10,76.708921119252,82.3331034360457,134,0.893333333333333,18,30683.5684477008
11,8.23199089500745,8.23199089500745,0,0,NA,3292.79635800298
