"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,87.3548281163085,88.6655262442827,33.5276729322323,40.6843492317825,34941.9312465234,13411.0691728929,151,1.00666666666667,1,0,0,NA
2,81.7904580691159,87.9241406743121,34.7630130592806,42.3536095112605,32716.1832276464,13905.2052237122,141,0.94,11,0,0,NA
3,81.7033333088886,87.8434605916988,35.0770951409633,42.3292304924145,32681.3333235554,14030.8380563853,141,0.94,11,0,0,NA
4,81.7023880448788,87.8605394681808,35.0719852491639,42.3208636818016,32680.9552179515,14028.7940996656,141,0.94,11,0,0,NA
5,81.7054454292731,87.8493410997027,35.0701905406355,42.3310022037465,32682.1781717092,14028.0762162542,141,0.94,11,0,0,NA
6,81.7073049273371,87.8456010237768,35.066780987046,42.3280700774441,32682.9219709348,14026.7123948184,141,0.94,11,0,0,NA
7,81.7065485328795,87.8541238128067,35.074392692015,42.3315521344121,32682.6194131518,14029.757076806,141,0.94,11,0,0,NA
8,81.7111793761609,87.8642889904719,35.0668813134712,42.3260296866946,32684.4717504644,14026.7525253885,141,0.94,11,0,0,NA
9,81.701820470898,87.8580722854581,35.0716666515922,42.3243721559648,32680.7281883592,14028.6666606369,141,0.94,11,0,0,NA
10,81.7061588308856,87.8740862770976,35.0713057216645,42.3186321033584,32682.4635323542,14028.5222886658,141,0.94,11,0,0,NA
11,8.37054645153758,8.37054645153758,4.23186321033584,4.23186321033584,3348.21858061503,1692.74528413434,0,0,NA,0,0,NA
