"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,38.6641440242285,44.4953779309917,0,0,NA,15465.6576096914
2,43.8105882464532,47.4869419139737,0,0,NA,17524.2352985813
3,44.1514047503994,47.7414600094213,0,0,NA,17660.5619001598
4,44.1805201950176,47.761972295845,0,0,NA,17672.208078007
5,44.1823037165379,47.7657457908841,0,0,NA,17672.9214866151
6,44.1849060927728,47.7671064283133,0,0,NA,17673.9624371091
7,44.1839163910471,47.7651835799347,0,0,NA,17673.5665564188
8,44.183969579299,47.7666907882267,0,0,NA,17673.5878317196
9,44.1841346510628,47.76827128217,0,0,NA,17673.6538604251
10,44.1835992614825,47.7660631341427,0,0,NA,17673.439704593
11,4.77604063853578,4.77604063853578,0,0,NA,1910.41625541431
