"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,60.3002915751294,71.7325676031017,70.9352050769207,99,24120.1166300518,28374.0820307683,101,0.673333333333333,51,50,0.333333333333333,1
2,2.31512644804583,15.21174950469,76.380722552398,81.7017991731667,926.050579218331,30552.2890209592,0,0,NA,135,0.9,17
3,0.000262304017079004,0.00172636936492035,77.734472480154,81.708648160698,0.104921606831602,31093.7889920616,0,0,NA,138,0.92,14
4,2.93306310232315e-08,1.93041425041517e-07,77.7343446658507,81.7092355024088,1.17322524092926e-05,31093.7378663403,0,0,NA,138,0.92,14
5,3.27970780263053e-12,2.15855882352223e-11,77.7355720673013,81.7075003103786,1.31188312105221e-09,31094.2288269205,0,0,NA,138,0.92,14
6,3.66720365402686e-16,2.41358122952611e-15,77.7356468655745,81.7111299440268,1.46688146161074e-13,31094.2587462298,0,0,NA,138,0.92,14
7,4.10082706571962e-20,2.69900383887545e-19,77.7330923284296,81.704911194427,1.64033082628785e-17,31093.2369313719,0,0,NA,138,0.92,14
8,4.58557827108295e-24,3.01803058348397e-23,77.7334140264201,81.7120127424803,1.83423130843318e-21,31093.365610568,0,0,NA,138,0.92,14
9,5.12699654519851e-28,3.37431525889532e-27,77.7337360659107,81.7080334943112,2.0507986180794e-25,31093.4944263643,0,0,NA,138,0.92,14
10,5.73261131258422e-32,3.77293071512227e-31,77.7356579820424,81.7072692033637,2.29304452503369e-29,31094.263192817,0,0,NA,138,0.92,14
11,2.11020919872336e-35,2.11020919872336e-35,8.1703089917654,8.1703089917654,8.44083679489342e-33,3268.12359670616,0,0,NA,0,0,NA
