"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,80.2115611075621,80.3821010721828,151,1.00666666666667,1,32084.6244430249
2,30.8300507292942,31.7837823138339,0,0,NA,12332.0202917177
3,25.5786532464326,26.9795498095614,0,0,NA,10231.4612985731
4,25.0122527281386,26.5171157376262,0,0,NA,10004.9010912554
5,24.9554159294878,26.4654867248278,0,0,NA,9982.16637179514
6,24.9498118420194,26.4602472133107,0,0,NA,9979.92473680775
7,24.9492631043808,26.4597280656558,0,0,NA,9979.70524175231
8,24.9492087554655,26.4596804817701,0,0,NA,9979.6835021862
9,24.9492042044504,26.4596765265699,0,0,NA,9979.68168178018
10,24.9492009451731,26.459666519523,0,0,NA,9979.68037806925
11,2.64582031987541,2.64582031987541,0,0,NA,1058.32812795016
