"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,82.6631931950836,85,151,1.00666666666667,1,33065.2772780334
2,76.4778246690547,82.0272382700439,134,0.893333333333333,18,30591.1298676219
3,76.456130154507,82.024453145951,134,0.893333333333333,18,30582.4520618028
4,76.4536296280306,82.0270699374053,134,0.893333333333333,18,30581.4518512122
5,76.4535727055535,82.0225046443417,134,0.893333333333333,18,30581.4290822214
6,76.4593950009155,82.0322427286286,134,0.893333333333333,18,30583.7580003662
7,76.4545366031242,82.0199142117973,134,0.893333333333333,18,30581.8146412497
8,76.4533052183206,82.0249844254381,134,0.893333333333333,18,30581.3220873282
9,76.4530045573508,82.0248706754371,134,0.893333333333333,18,30581.2018229403
10,76.4534782472882,82.0142184790769,134,0.893333333333333,18,30581.3912989153
11,8.19789995185396,8.19789995185396,0,0,NA,3279.15998074158
