"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,45.2138763630197,82.481837888285,47.9066070709139,80.5478431211078,18085.5505452079,19162.6428283656,52,0.346666666666667,47,38,0.253333333333333,114
2,4.6217072895083,26.6996138583703,76.6296511703169,81.6914874792077,1848.68291580332,30651.8604681268,0,0,NA,136,0.906666666666667,16
3,0.0239129654290107,0.148546641104183,77.7279523197245,81.7042414150743,9.56518617160426,31091.1809278898,0,0,NA,138,0.92,14
4,0.000117506908314165,0.000730282868941394,77.7344344730429,81.7100772906292,0.047002763325666,31093.7737892171,0,0,NA,138,0.92,14
5,5.77349494364767e-07,3.58799629210797e-06,77.7340245030964,81.7085627069075,0.000230939797745907,31093.6098012386,0,0,NA,138,0.92,14
6,2.83625769533481e-09,1.76261422929483e-08,77.735389971978,81.7092774250629,1.13450307813392e-06,31094.1559887912,0,0,NA,138,0.92,14
7,1.39332962403533e-11,8.65918234842867e-11,77.7333193503352,81.7093471774804,5.57331849614131e-09,31093.3277401341,0,0,NA,138,0.92,14
8,6.84579248960855e-14,4.25438352275468e-13,77.7342199865561,81.7069515104513,2.73831699584342e-11,31093.6879946224,0,0,NA,138,0.92,14
9,3.36378883013851e-16,2.09052748838445e-15,77.7346884003977,81.7070372364683,1.3455155320554e-13,31093.8753601591,0,0,NA,138,0.92,14
10,1.65280692691764e-18,1.02716173299652e-17,77.7325643468073,81.7093804569127,6.61122770767057e-16,31093.0257387229,0,0,NA,138,0.92,14
11,9.64647497630862e-22,9.64647497630862e-22,8.16975403557055,8.16975403557055,3.85858999052345e-19,3267.90161422822,0,0,NA,0,0,NA
