"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,28.7193024294626,99,66.8261825629243,81.6559317715469,11487.720971785,26730.4730251697,35,0.233333333333333,1,98,0.653333333333333,54
2,0.0123834702233657,0.0807276369940768,77.726347198005,81.7047298269447,4.95338808934627,31090.538879202,0,0,NA,138,0.92,14
3,3.36991636779024e-06,2.19654801192179e-05,77.7342164945989,81.709275345995,0.0013479665471161,31093.6865978396,0,0,NA,138,0.92,14
4,9.1692106891263e-10,5.97658041890589e-09,77.7326423932074,81.709357258541,3.66768427565052e-07,31093.056957283,0,0,NA,138,0.92,14
5,2.49488987170214e-13,1.62619728522327e-12,77.731919537716,81.7054440778618,9.97955948680857e-11,31092.7678150864,0,0,NA,138,0.92,14
6,6.78855314108755e-17,4.42486324576057e-16,77.7307043294094,81.7045572413348,2.71542125643502e-14,31092.2817317638,0,0,NA,138,0.92,14
7,1.84733210404231e-20,1.20412999256674e-19,77.7328319495911,81.7065998523209,7.38932841616923e-18,31093.1327798364,0,0,NA,138,0.92,14
8,5.02650155446967e-24,3.27632371759637e-23,77.7337156827457,81.7054367393714,2.01060062178787e-21,31093.4862730983,0,0,NA,138,0.92,14
9,1.36778685680387e-27,8.91548551707222e-27,77.7320871122893,81.7055643674768,5.47114742721548e-25,31092.8348449157,0,0,NA,138,0.92,14
10,3.72248062790558e-31,2.42642501662949e-30,77.7354167149894,81.7085121291996,1.48899225116223e-28,31094.1666859958,0,0,NA,138,0.92,14
11,1.50371775362667e-34,1.50371775362667e-34,8.16971001230469,8.16971001230469,6.01487101450667e-32,3267.88400492188,0,0,NA,0,0,NA
