"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,0.841440355459137,4.30478590491794,75.5657006118728,81.7025098042032,336.576142183655,30226.2802447491,0,0,NA,129,0.86,23
2,0.000681772305533462,0.00440154985191769,77.730824548946,81.7075030640216,0.272708922213385,31092.3298195784,0,0,NA,138,0.92,14
3,4.13531250945781e-07,2.66977870580277e-06,77.7341553386021,81.7091122760484,0.000165412500378312,31093.6621354408,0,0,NA,138,0.92,14
4,2.50879861028937e-10,1.6197412440165e-09,77.7355205579503,81.7085435887389,1.00351944411575e-07,31094.2082231801,0,0,NA,138,0.92,14
5,1.52175834225534e-13,9.82454286082453e-13,77.7321866380926,81.7084667736229,6.08703336902138e-11,31092.874655237,0,0,NA,138,0.92,14
6,9.231148676484e-17,5.95975864365428e-16,77.7342051834604,81.712330746389,3.6924594705936e-14,31093.6820733841,0,0,NA,138,0.92,14
7,5.59905485458256e-20,3.6147591128149e-19,77.7351367492656,81.7075591126919,2.23962194183302e-17,31094.0546997062,0,0,NA,138,0.92,14
8,3.39648901996186e-23,2.1928261846327e-22,77.7330384030927,81.707168040015,1.35859560798474e-20,31093.2153612371,0,0,NA,138,0.92,14
9,2.06060927429669e-26,1.33037995529451e-25,77.7346771805947,81.7073074189012,8.24243709718678e-24,31093.8708722379,0,0,NA,138,0.92,14
10,1.2502633310935e-29,8.0721021848022e-29,77.7319175155266,81.704191131904,5.001053324374e-27,31092.7670062107,0,0,NA,138,0.92,14
11,5.5429234832886e-33,5.5429234832886e-33,8.16952115977313,8.16952115977313,2.21716939331544e-30,3267.80846390925,0,0,NA,0,0,NA
