"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,4.64637426900585,0,0,NA
2,24.7053216374269,0,0,NA
3,48.7246783625731,0,0,NA
4,62.3505263157895,39,0.52,23
5,70.1478947368421,55,0.733333333333333,19
6,72.6414035087719,59,0.786666666666667,18
7,73.8405263157895,60,0.8,17
8,73.5050877192982,60,0.8,17
9,73.3687134502924,60,0.8,17
10,73.5105847953216,60,0.8,17
11,8.16888888888889,0,0,NA
