"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,53.0263157894737,37,0.493333333333333,40
2,74.4046052631579,57,0.76,16
3,72.8881578947368,58,0.773333333333333,18
4,74.6973684210526,62,0.826666666666667,15
5,74.8190789473684,61,0.813333333333333,16
6,73.1513157894737,58,0.773333333333333,17
7,73.8717105263158,60,0.8,17
8,75.4342105263158,62,0.826666666666667,15
9,73.6809210526316,60,0.8,17
10,69.1414473684211,54,0.72,21
11,8.25,0,0,NA
