"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,11.6690789473684,0,0,NA
2,46.9721052631579,0,0,NA
3,68.2015789473684,51,0.68,20
4,73.1953947368421,60,0.8,17
5,73.365,60,0.8,17
6,73.8639473684211,60,0.8,17
7,73.8476315789474,60,0.8,17
8,72.9228947368421,60,0.8,17
9,74.1027631578947,61,0.813333333333333,16
10,73.2652631578947,60,0.8,17
11,8.19,0,0,NA
