"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,24.3710526315789,0,0,NA
2,56.3394736842105,15,0.2,57
3,70.7489473684211,57,0.76,20
4,75.3426315789474,60,0.8,17
5,73.5642105263158,59,0.786666666666667,18
6,75.1236842105263,60,0.8,17
7,72.008947368421,57,0.76,20
8,74.2542105263158,58,0.773333333333333,19
9,76.2668421052632,61,0.813333333333333,16
10,73.0215789473684,58,0.773333333333333,19
11,4.24,0,0,NA
