"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,80.1240599861626,85,139,0.926666666666667,1,32049.623994465
2,63.3932520104629,67.1841903944028,0,0,NA,25357.3008041852
3,61.8596964468725,65.915357980829,0,0,NA,24743.878578749
4,61.7253444377071,65.8087187094936,0,0,NA,24690.1377750828
5,61.7127365279563,65.7989130463611,0,0,NA,24685.0946111825
6,61.7146186648244,65.800550672623,0,0,NA,24685.8474659298
7,61.7138147406365,65.8000767978231,0,0,NA,24685.5258962546
8,61.7140431302955,65.7968058637888,0,0,NA,24685.6172521182
9,61.7139475882976,65.7994889541736,0,0,NA,24685.5790353191
10,61.7154660051946,65.7996699105386,0,0,NA,24686.1864020778
11,6.57894114383016,6.57894114383016,0,0,NA,2631.57645753206
