"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,79.0685704257484,83.8010645754468,46.3512303126801,50,31627.4281702994,18540.492125072,138,0.92,14,0,0,NA
2,3.72557409181744,22.7472733859037,66.9678862218052,74.9210207518465,1490.22963672697,26787.1544887221,0,0,NA,117,0.78,35
3,0.000497721838440301,0.00331762423888116,70.6464592761143,74.9318145474833,0.199088735376121,28258.5837104457,0,0,NA,132,0.88,20
4,6.22346748436081e-08,4.14829696679488e-07,70.6493093136381,74.9325834881738,2.48938699374432e-05,28259.7237254552,0,0,NA,132,0.88,20
5,7.78159643692381e-12,5.18686991182677e-11,70.6510439841113,74.9340222994879,3.11263857476953e-09,28260.4175936445,0,0,NA,132,0.88,20
6,9.72974446372267e-16,6.48541484468247e-15,70.6492369382957,74.9322247998862,3.89189778548907e-13,28259.6947753183,0,0,NA,132,0.88,20
7,1.21663472383492e-19,8.10960409002417e-19,70.6498379024,74.9342428689149,4.86653889533967e-17,28259.93516096,0,0,NA,132,0.88,20
8,1.52124021485651e-23,1.01399158424728e-22,70.6487072591297,74.9333413590756,6.08496085942604e-21,28259.4829036519,0,0,NA,132,0.88,20
9,1.90216932632098e-27,1.26790793947528e-26,70.6491493861792,74.9328082045752,7.60867730528392e-25,28259.6597544717,0,0,NA,132,0.88,20
10,2.37836473196061e-31,1.58530980587813e-30,70.6494633696225,74.9340203714613,9.51345892784242e-29,28259.785347849,0,0,NA,132,0.88,20
11,8.8666754225051e-35,8.8666754225051e-35,7.49293464765092,7.49293464765092,3.54667016900204e-32,2997.17385906037,0,0,NA,0,0,NA
