"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,86.2092920876149,88.9218909351469,44.2145952733095,50,34483.716835046,17685.8381093238,141,0.94,11,0,0,NA
2,83.8202273934844,88.4305717344763,38.012554316986,46.016110447569,33528.0909573938,15205.0217267944,142,0.946666666666667,10,0,0,NA
3,83.7856795259527,88.4399592354637,38.137447951011,46.0141784625035,33514.2718103811,15254.9791804044,141,0.94,11,0,0,NA
4,83.783282455026,88.4401670238819,38.1379516017802,46.0167306875779,33513.3129820104,15255.1806407121,141,0.94,11,0,0,NA
5,83.7787425589835,88.4327538709429,38.1417232562427,46.0141951762549,33511.4970235934,15256.6893024971,141,0.94,11,0,0,NA
6,83.7819818237212,88.4262103744028,38.1387369731437,46.01452272424,33512.7927294885,15255.4947892575,141,0.94,11,0,0,NA
7,83.7841763984109,88.4297457623762,38.1377381433552,46.0110199692893,33513.6705593643,15255.0952573421,141,0.94,11,0,0,NA
8,83.7822121460814,88.421511559067,38.1383255496767,46.0147068414611,33512.8848584326,15255.3302198707,141,0.94,11,0,0,NA
9,83.7790312717853,88.4327172978533,38.14107577532,46.0129738313509,33511.6125087141,15256.430310128,141,0.94,11,0,0,NA
10,83.7802430183532,88.4257961209916,38.1399620822121,46.0135348965863,33512.0972073413,15255.9848328848,141,0.94,11,0,0,NA
11,8.69070100508239,8.69070100508239,4.60135348965863,4.60135348965863,3476.28040203296,1840.54139586345,0,0,NA,0,0,NA
