"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,60.3717105263158,42,0.56,32
2,74.9210526315789,59,0.786666666666667,18
3,72.8684210526316,57,0.76,20
4,73.8881578947368,61,0.813333333333333,15
5,73.0526315789474,59,0.786666666666667,16
6,72.8519736842105,58,0.773333333333333,19
7,77.1348684210526,61,0.813333333333333,15
8,74.8618421052632,60,0.8,17
9,73.0526315789474,53,0.706666666666667,17
10,78.3289473684211,64,0.853333333333333,13
11,5.5,0,0,NA
