"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,0.255579894702465,1.31049397789833,61.9672231744955,64.2619751620937,102.231957880986,24786.8892697982,0,0,NA,0,0,NA
2,2.32359934840382e-05,0.000156204868892121,59.7123420336861,64.2628631503791,0.00929439739361526,23884.9368134744,0,0,NA,0,0,NA
3,1.79376236860875e-09,1.20586563770991e-08,59.7120218620466,64.2632131448459,7.17504947443499e-07,23884.8087448186,0,0,NA,0,0,NA
4,1.38474519473784e-13,9.30901963267894e-13,59.7121516202875,64.2624258450541,5.53898077895135e-11,23884.860648115,0,0,NA,0,0,NA
5,1.06899994121392e-17,7.18641142815999e-17,59.7124023527313,64.2627804293001,4.27599976485568e-15,23884.9609410925,0,0,NA,0,0,NA
6,8.25237475460703e-22,5.54769476460691e-21,59.7123275497377,64.2633448493608,3.30094990184281e-19,23884.9310198951,0,0,NA,0,0,NA
7,6.37056968099062e-26,4.28264186358833e-25,59.7124575057397,64.2631535627929,2.54822787239625e-23,23884.9830022959,0,0,NA,0,0,NA
8,4.91794964149822e-30,3.30611772277254e-29,59.7120612444434,64.2642656385524,1.96717985659929e-27,23884.8244977774,0,0,NA,0,0,NA
9,3.79654506597555e-34,2.55224615686452e-33,59.7122805999256,64.2638449195163,1.51861802639022e-31,23884.9122399703,0,0,NA,0,0,NA
10,2.93085328647719e-38,1.97028124747792e-37,59.712152798446,64.2627067623343,1.17234131459088e-35,23884.8611193784,0,0,NA,0,0,NA
11,1.04688373445165e-41,1.04688373445165e-41,6.42614911236616,6.42614911236616,4.18753493780661e-39,2570.45964494647,0,0,NA,0,0,NA
