"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,69.3157894736842,44,0.586666666666667,15
2,72.6710526315789,52,0.693333333333333,19
3,64.5394736842105,47,0.626666666666667,24
4,65.8552631578947,48,0.64,23
5,76.3947368421053,58,0.773333333333333,16
6,69.8552631578947,54,0.72,18
7,73.3026315789474,55,0.733333333333333,17
8,71.2631578947368,51,0.68,22
9,73.0789473684211,56,0.746666666666667,17
10,75.8157894736842,62,0.826666666666667,15
11,11,0,0,NA
