"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,65.8656841249103,82.0742489522249,103,0.686666666666667,49,26346.2736499641
2,76.459493350087,82.0314713568745,134,0.893333333333333,18,30583.7973400348
3,76.4582746607246,82.0239925360035,134,0.893333333333333,18,30583.3098642898
4,76.4587278455402,82.0272289228672,134,0.893333333333333,18,30583.4911382161
5,76.4543889492975,82.0261031507091,134,0.893333333333333,18,30581.755579719
6,76.4551775562411,82.0369947563746,134,0.893333333333333,18,30582.0710224964
7,76.453648812737,82.0250813584205,134,0.893333333333333,18,30581.4595250948
8,76.4618323259886,82.0293903054157,134,0.893333333333333,18,30584.7329303954
9,76.4511054148059,82.0295372114197,134,0.893333333333333,18,30580.4421659223
10,76.4484041819437,82.0149385808934,134,0.893333333333333,18,30579.3616727775
11,8.20083115772524,8.20083115772524,0,0,NA,3280.33246309009
