"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,17.6022931142129,81.1755082692976,74.9283045965257,81.6798985997697,7040.91724568515,29971.3218386103,12,0.08,8,121,0.806666666666667,31
2,0.0114783597549528,0.0741164542972676,77.7278941512455,81.7057253415561,4.59134390198112,31091.1576604982,0,0,NA,138,0.92,14
3,6.96556595452201e-06,4.49721653216007e-05,77.7343875166773,81.7082669670043,0.0027862263818088,31093.7550066709,0,0,NA,138,0.92,14
4,4.22539779231534e-09,2.72795783419165e-08,77.734900923489,81.710819497232,1.69015911692614e-06,31093.9603693956,0,0,NA,138,0.92,14
5,2.56309890393724e-12,1.65476397417927e-11,77.7362225995289,81.7085865730846,1.0252395615749e-09,31094.4890398115,0,0,NA,138,0.92,14
6,1.55494804199705e-15,1.00390853564976e-14,77.7340478815432,81.7083068486118,6.21979216798818e-13,31093.6191526173,0,0,NA,138,0.92,14
7,9.43340924165083e-19,6.09040452295024e-18,77.7337157634557,81.7072403799026,3.77336369666033e-16,31093.4863053823,0,0,NA,138,0.92,14
8,5.72254655619278e-22,3.69455670629612e-21,77.7324987966152,81.708927249383,2.28901862247711e-19,31092.9995186461,0,0,NA,138,0.92,14
9,3.47164986533776e-25,2.24136885495089e-24,77.733257857307,81.7087766673629,1.3886599461351e-22,31093.3031429228,0,0,NA,138,0.92,14
10,2.10600314566172e-28,1.3596660460169e-27,77.7341693765246,81.7073729633722,8.42401258264689e-26,31093.6677506098,0,0,NA,138,0.92,14
11,9.33650874049022e-32,9.33650874049022e-32,8.16984140177829,8.16984140177829,3.73460349619609e-29,3267.93656071132,0,0,NA,0,0,NA
