"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,52.3392569858616,87.2004170103666,37.7029863376198,53.1917882184098,20935.7027943446,15081.1945350479,58,0.386666666666667,94,0,0,NA
2,85.6078486623596,89.3530318655681,7.57884901427101,9.86184153779324,34243.1394649438,3031.5396057084,142,0.946666666666667,10,0,0,NA
3,85.7508907089444,89.3581014045937,4.4007588504193,6.99143425508011,34300.3562835778,1760.30354016772,142,0.946666666666667,10,0,0,NA
4,85.7574849116201,89.3660657115999,3.39961747734122,5.74269208001119,34302.993964648,1359.84699093649,142,0.946666666666667,10,0,0,NA
5,85.7588170762553,89.3590494242562,2.90929177355987,5.06356345222098,34303.5268305021,1163.71670942395,142,0.946666666666667,10,0,0,NA
6,85.7618888574071,89.3651422305726,2.62425679856391,4.64839487188773,34304.7555429628,1049.70271942556,142,0.946666666666667,10,0,0,NA
7,85.762431613929,89.3630330863955,2.44379775324737,4.37581396664948,34304.9726455716,977.519101298948,142,0.946666666666667,10,0,0,NA
8,85.759313033096,89.362171429972,2.32559232529966,4.19812449920622,34303.7252132384,930.236930119863,142,0.946666666666667,10,0,0,NA
9,85.7600501125845,89.3607229008389,2.24315874566334,4.06578039260051,34304.0200450338,897.263498265336,142,0.946666666666667,10,0,0,NA
10,85.7586892754099,89.3668345542601,2.18435789060247,3.97157241609431,34303.475710164,873.74315624099,142,0.946666666666667,10,0,0,NA
11,8.93337809562204,8.93337809562204,0.397157241609431,0.397157241609431,3573.35123824882,158.862896643773,0,0,NA,0,0,NA
