"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,60.5166606897154,63.3406466049965,0,0,NA,24206.6642758862
2,45.8658213151267,49.0904409318352,0,0,NA,18346.3285260507
3,44.3315304211867,47.8807369052795,0,0,NA,17732.6121684747
4,44.1954549209288,47.7740391231144,0,0,NA,17678.1819683715
5,44.1840452611351,47.7668581113353,0,0,NA,17673.618104454
6,44.1836996111747,47.7668650805521,0,0,NA,17673.4798444699
7,44.183944873322,47.765545322925,0,0,NA,17673.5779493288
8,44.185871402358,47.7663870235316,0,0,NA,17674.3485609432
9,44.1838398428851,47.7661527905625,0,0,NA,17673.535937154
10,44.1821180759812,47.7646610354001,0,0,NA,17672.8472303925
11,4.77573336910121,4.77573336910121,0,0,NA,1910.29334764048
