"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,6.09598407040056,29.3718190910478,79.6851447103569,81.6936759525169,2438.39362816022,31874.0578841428,0,0,NA,144,0.96,1
2,0.000497415933847313,0.00347232274434101,77.7348701865943,81.7079227071262,0.198966373538925,31093.9480746377,0,0,NA,138,0.92,14
3,3.37474270408347e-08,2.35581323940354e-07,77.7322031691088,81.705277852909,1.34989708163339e-05,31092.8812676435,0,0,NA,138,0.92,14
4,2.28960997003014e-12,1.598312527458e-11,77.7314981199677,81.7079840790144,9.15843988012055e-10,31092.5992479871,0,0,NA,138,0.92,14
5,1.55339124853413e-16,1.08437857516346e-15,77.7333559570728,81.7069789795835,6.21356499413651e-14,31093.3423828291,0,0,NA,138,0.92,14
6,1.05389569953949e-20,7.35694490288814e-20,77.7331936177325,81.7087885075479,4.21558279815796e-18,31093.277447093,0,0,NA,138,0.92,14
7,7.15018151901751e-25,4.99134022320823e-24,77.7339266211456,81.7109508365272,2.860072607607e-22,31093.5706484583,0,0,NA,138,0.92,14
8,4.85104515939935e-29,3.38637701147109e-28,77.7335542896057,81.7074303704503,1.94041806375974e-26,31093.4217158423,0,0,NA,138,0.92,14
9,3.29119477731577e-33,2.29748976384415e-32,77.7354131949147,81.7141421456165,1.31647791092631e-30,31094.1652779659,0,0,NA,138,0.92,14
10,2.23287988571583e-37,1.55870822911966e-36,77.7343015931134,81.7068937050616,8.93151954286332e-35,31093.7206372454,0,0,NA,138,0.92,14
11,7.86789759505497e-41,7.86789759505497e-41,8.16935162752728,8.16935162752728,3.14715903802199e-38,3267.74065101091,0,0,NA,0,0,NA
