"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,75.1918559882378,77.6832873288932,139,0.926666666666667,13,30076.7423952951
2,62.940053669627,66.8037555818286,0,0,NA,25176.0214678508
3,61.8210103013655,65.8851990007141,0,0,NA,24728.4041205462
4,61.7210913789445,65.8052171077473,0,0,NA,24688.4365515778
5,61.7144466554343,65.7989897342932,0,0,NA,24685.7786621737
6,61.7133611722352,65.798361477209,0,0,NA,24685.3444688941
7,61.7124392941219,65.7988249266393,0,0,NA,24684.9757176488
8,61.7121534175082,65.7957777366045,0,0,NA,24684.8613670033
9,61.7133163794458,65.7977860182614,0,0,NA,24685.3265517783
10,61.7131499273752,65.7984254334808,0,0,NA,24685.2599709501
11,6.57884042231886,6.57884042231886,0,0,NA,2631.53616892755
