"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,5.33888888888889,0,0,NA
2,28.7646198830409,0,0,NA
3,54.0188304093567,12,0.16,60
4,68.53,52,0.693333333333333,20
5,72.9883625730994,60,0.8,17
6,73.4152046783626,60,0.8,17
7,73.3942105263158,60,0.8,17
8,73.8661403508772,60,0.8,17
9,73.3321052631579,60,0.8,17
10,73.4225730994152,60,0.8,17
11,7.72,0,0,NA
