"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03"
59001,150,150,20,20,"rectangle",22500,"larger2",1,1,125,4,3,0.75,4,30,30,100,5,5,100,6750,1125,0,0,0,675000,112500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.29823531724222e-10,7.43850838795085e-10,NA,1,1,99.9180184181069,100,1,90.9701778386682,99.9127642574872,99.9180132036286,1.87255090824742,0.000916975841329815,3.45336853528828e-07
59002,150,150,20,20,"rectangle",22500,"larger2",1,1,125,4,3,0.75,4,30,30,100,5,5,100,6750,1125,0,0,0,675000,112500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.42761169183305e-10,8.17979715524196e-10,NA,1,1,99.9180184184486,100,1,91.0630905889027,99.913348793096,99.9180136522603,2.09200857450955,0.00100855648730587,3.79751647484248e-07
59003,150,150,20,20,"rectangle",22500,"larger2",1,1,125,4,3,0.75,4,30,30,100,5,5,100,6750,1125,0,0,0,675000,112500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,1.31561522986154e-10,7.53809019850486e-10,NA,1,1,99.9180184180234,100,1,90.7830863059773,99.9126510083559,99.9180131077563,1.95227767782337,0.000929223312758644,3.49959982906093e-07
59004,150,150,20,20,"rectangle",22500,"larger2",1,1,125,4,3,0.75,4,30,30,100,5,5,100,6750,1125,0,0,0,675000,112500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.29296709985347e-10,7.40832306168945e-10,NA,1,1,99.9180184189178,100,1,91.6799423570541,99.9138789739438,99.9180141806596,1.90977340248922,0.000913593695783927,3.4393559336942e-07
59005,160,160,56,55,"hook",22520,"larger2",NA,1,125,4,3,0.75,4,30,30,100,5,5,100,6756,1126,0,0,0,675600,112600,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.29531027290506e-10,7.42174874066271e-10,NA,1,1,99.9180184181363,100,1,90.9765862459796,99.9127916191807,99.9180132382564,1.89597852821392,0.000914921242449024,3.44558781545395e-07
59006,160,160,56,55,"hook",22520,"larger2",NA,1,125,4,3,0.75,4,30,30,100,5,5,100,6756,1126,0,0,0,675600,112600,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.29135763591057e-10,7.39910130247393e-10,NA,1,1,99.9180184188308,100,1,91.5194809113405,99.9137518792122,99.918014075318,1.95161822512938,0.000912420300281643,3.43507455781393e-07
59007,160,160,56,55,"hook",22520,"larger2",NA,1,125,4,3,0.75,4,30,30,100,5,5,100,6756,1126,0,0,0,675600,112600,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,1.31049230980671e-10,7.50873736956592e-10,NA,1,1,99.9180184181861,100,1,90.7559987247757,99.9128696223108,99.9180133025772,2.04274181673783,0.000925675303829518,3.48597283913669e-07
59008,160,160,56,55,"hook",22520,"larger2",NA,1,125,4,3,0.75,4,30,30,100,5,5,100,6756,1126,0,0,0,675600,112600,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.95072292255066e-10,1.11770713701292e-09,NA,1,1,99.9180184175122,100,1,90.7000836063683,99.9125479193525,99.9180126692267,3.04127621099076,0.00137773926912993,5.18901602672983e-07
59009,160,155,34,34,"tee",22488,"larger2",NA,1,125,4,3,0.75,4,30,30,100.0059294,5,5,100.0355872,6746,1124,0,0,0,674640,112440,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.33026944988905e-10,7.62205458966841e-10,NA,1,1,99.9180184180041,100,1,90.8999908168967,99.912640047895,99.9180130885962,1.93629821097616,0.00093956763994381,3.53858073656612e-07
59010,160,155,34,34,"tee",22488,"larger2",NA,1,125,4,3,0.75,4,30,30,100.0059294,5,5,100.0355872,6746,1124,0,0,0,674640,112440,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.42052209004286e-10,8.13917581046792e-10,NA,1,1,99.9180184183835,100,1,90.8515760850632,99.9132463935959,99.9180135717604,2.21936645324947,0.0010035174241827,3.77865768968425e-07
