"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,10.2843421052632,0,0,NA
2,38.8553947368421,0,0,NA
3,67.8221052631579,54,0.72,23
4,72.8846052631579,60,0.8,17
5,73.9709210526316,60,0.8,17
6,72.5144736842105,60,0.8,17
7,72.8721052631579,60,0.8,17
8,73.2990789473684,60,0.8,17
9,73.1236842105263,60,0.8,17
10,73.041447368421,60,0.8,17
11,8.04,0,0,NA
