"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,10.7268421052632,0,0,NA
2,40.1111842105263,0,0,NA
3,57.7788157894737,17,0.226666666666667,28
4,63.5680263157895,41,0.546666666666667,22
5,67.7767105263158,51,0.68,19
6,71.6976315789474,59,0.786666666666667,18
7,72.4485526315789,59,0.786666666666667,18
8,73.818552631579,60,0.8,17
9,73.3536842105263,60,0.8,17
10,73.3110526315789,60,0.8,17
11,8.16,0,0,NA
