"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,74.1039031930042,77.3103115848886,135,0.9,17,29641.5612772017
2,69.9664560384015,76.5623000531468,126,0.84,26,27986.5824153606
3,69.9323044704391,76.5541512226496,126,0.84,26,27972.9217881756
4,69.9296567415358,76.5516681271973,126,0.84,26,27971.8626966143
5,69.9357582566165,76.5481998628726,126,0.84,26,27974.3033026466
6,69.9370764768162,76.5547977497386,126,0.84,26,27974.8305907265
7,69.9350494659323,76.5542614748087,126,0.84,26,27974.0197863729
8,69.9268665982805,76.5367433869682,126,0.84,26,27970.7466393122
9,69.9310935665123,76.5446500232328,126,0.84,26,27972.4374266049
10,69.9369745805017,76.5572210162925,126,0.84,26,27974.7898322007
11,7.65507240590558,7.65507240590558,0,0,NA,3062.02896236223
