"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,82.3192052876222,88.2204483974103,0.96455849809499,1.35033678033415,32927.6821150489,385.823399237996,134,0.893333333333333,18,0,0,NA
2,84.2781070514438,88.1829580072738,0.368320120633495,0.551464405272,33711.2428205775,147.328048253398,141,0.94,11,0,0,NA
3,84.2840428057726,88.1838830916994,0.281176206447678,0.458134509448376,33713.617122309,112.470482579071,141,0.94,11,0,0,NA
4,84.2836361733388,88.1834247092508,0.244768816569519,0.413279940465161,33713.4544693355,97.9075266278074,141,0.94,11,0,0,NA
5,84.2849255133487,88.1804353035189,0.227381529133732,0.389544654527536,33713.9702053395,90.9526116534929,141,0.94,11,0,0,NA
6,84.2832564014254,88.1819345490117,0.21758787985324,0.378784739457392,33713.3025605702,87.035151941296,141,0.94,11,0,0,NA
7,84.2833941194104,88.182849537158,0.214591540565472,0.376258268706825,33713.3576477642,85.8366162261889,141,0.94,11,0,0,NA
8,84.2804607851819,88.1785616355342,0.210562758138002,0.366191881496086,33712.1843140728,84.2251032552009,141,0.94,11,0,0,NA
9,84.281591602015,88.1726472537091,0.206715811496019,0.361075523544428,33712.636640806,82.6863245984076,141,0.94,11,0,0,NA
10,84.2847904718052,88.1902121538194,0.207674615023708,0.365555620911789,33713.9161887221,83.0698460094832,141,0.94,11,0,0,NA
11,8.81426922997503,8.81426922997503,0.0365555620911789,0.0365555620911789,3525.70769199001,14.6222248364715,0,0,NA,0,0,NA
