"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,68.7384973482743,80.4387643071544,120,0.8,32,27495.3989393097
2,74.4291051081436,80.5009019746734,131,0.873333333333333,21,29771.6420432574
3,74.4307757020302,80.5083307158349,131,0.873333333333333,21,29772.3102808121
4,74.4296061431661,80.5019369003034,131,0.873333333333333,21,29771.8424572664
5,74.4316191530592,80.5023334954976,131,0.873333333333333,21,29772.6476612237
6,74.4309024203897,80.5166757910627,131,0.873333333333333,21,29772.3609681559
7,74.4308029580294,80.5103223107557,131,0.873333333333333,21,29772.3211832117
8,74.4308767826002,80.4993319157898,131,0.873333333333333,21,29772.3507130401
9,74.4305719271876,80.5010274895579,131,0.873333333333333,21,29772.2287708751
10,74.4296311182099,80.5114059770665,131,0.873333333333333,21,29771.852447284
11,8.04613197444721,8.04613197444721,0,0,NA,3218.45278977888
