"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,86.7097674890444,89.3779610088473,50.6852148918866,99,34683.9069956178,20274.0859567547,142,0.946666666666667,10,11,0.0733333333333333,1
2,85.6117719371511,89.2727178033392,37.3191598272168,45.2702417215691,34244.7087748605,14927.6639308867,142,0.946666666666667,10,0,0,NA
3,85.6090787338759,89.2684567042769,37.3248388528459,45.2712545588941,34243.6314935504,14929.9355411384,142,0.946666666666667,10,0,0,NA
4,85.6078233868174,89.276611737014,37.3255677961083,45.2703538572578,34243.129354727,14930.2271184433,142,0.946666666666667,10,0,0,NA
5,85.6074760931187,89.2607333374888,37.3264992729183,45.2711584834749,34242.9904372475,14930.5997091673,142,0.946666666666667,10,0,0,NA
6,85.6080979535163,89.276308096361,37.3252728471912,45.2756420481795,34243.2391814065,14930.1091388765,142,0.946666666666667,10,0,0,NA
7,85.6079218341583,89.2716615881851,37.3267729507212,45.2707137388617,34243.1687336633,14930.7091802885,142,0.946666666666667,10,0,0,NA
8,85.6075401427608,89.2754134228595,37.3260677112361,45.27063332265,34243.0160571043,14930.4270844945,142,0.946666666666667,10,0,0,NA
9,85.6102434186779,89.2841345251038,37.3238578202154,45.2732268561864,34244.0973674712,14929.5431280862,142,0.946666666666667,10,0,0,NA
10,85.6075383336591,89.2786094079912,37.3261804404956,45.2716851555475,34243.0153334636,14930.4721761982,142,0.946666666666667,10,0,0,NA
11,8.91574056429193,8.91574056429193,4.52716851555475,4.52716851555475,3566.29622571677,1810.8674062219,0,0,NA,0,0,NA
