"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,80.6278703754779,80.8277064313333,151,1.00666666666667,1,32251.1481501912
2,70.7063252872888,76.3457634522174,129,0.86,23,28282.5301149155
3,70.4947284681167,76.259123288432,129,0.86,23,28197.8913872467
4,70.4810276981684,76.2558959599475,129,0.86,23,28192.4110792673
5,70.4827112249497,76.2584255958472,129,0.86,23,28193.0844899799
6,70.4813597094891,76.2622941917578,129,0.86,23,28192.5438837956
7,70.4826837678484,76.2477678851468,129,0.86,23,28193.0735071394
8,70.4885029726702,76.2668596115497,129,0.86,23,28195.4011890681
9,70.4876334116444,76.2568622886715,129,0.86,23,28195.0533646578
10,70.4789227960896,76.2469580221253,129,0.86,23,28191.5691184358
11,7.62257438302761,7.62257438302761,0,0,NA,3049.02975321104
