"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,79.6357014668447,100,138,0.92,1,31854.2805867379
2,75.5972432677313,81.4611296081505,133,0.886666666666667,19,30238.8973070925
3,75.5963947897922,81.4694432824323,133,0.886666666666667,19,30238.5579159169
4,75.593417304056,81.4667664365052,133,0.886666666666667,19,30237.3669216224
5,75.5921149531624,81.4670380754196,133,0.886666666666667,19,30236.845981265
6,75.5998582283327,81.4669884987472,133,0.886666666666667,19,30239.9432913331
7,75.5884656050976,81.4556495638786,133,0.886666666666667,19,30235.386242039
8,75.5945738535519,81.4647884149406,133,0.886666666666667,19,30237.8295414208
9,75.5882426630542,81.463518481265,133,0.886666666666667,19,30235.2970652217
10,75.5918306181708,81.4692052227707,133,0.886666666666667,19,30236.7322472683
11,8.1458522737827,8.1458522737827,0,0,NA,3258.34090951308
