"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,82.7552331716592,88.9235756743839,68.1053640637814,99,33102.0932686637,27242.1456255125,134,0.893333333333333,18,25,0.166666666666667,1
2,30.1311079647689,86.8798294227182,69.4181606257832,81.6251569373455,12052.4431859075,27767.2642503133,33,0.22,11,98,0.653333333333333,54
3,0.262590761423531,1.62248510987039,77.6703738174933,81.7040549444931,105.036304569413,31068.1495269973,0,0,NA,138,0.92,14
4,0.00129410314488618,0.00804247446864764,77.7348037804503,81.7110996385046,0.517641257954472,31093.9215121801,0,0,NA,138,0.92,14
5,6.35789870771646e-06,3.9512448504413e-05,77.7331427340675,81.7079550799521,0.00254315948308659,31093.257093627,0,0,NA,138,0.92,14
6,3.12434341380172e-08,1.94164253772571e-07,77.7341114334336,81.7112496052849,1.24973736552069e-05,31093.6445733735,0,0,NA,138,0.92,14
7,1.53467029884742e-10,9.53785061470353e-10,77.7348020952678,81.7081695395836,6.13868119538967e-08,31093.9208381071,0,0,NA,138,0.92,14
8,7.54093432287592e-13,4.68623365472507e-12,77.7347991880945,81.7085664673921,3.01637372915037e-10,31093.9196752378,0,0,NA,138,0.92,14
9,3.70480105839561e-15,2.30235420501678e-14,77.7345888337097,81.7107471408904,1.48192042335824e-12,31093.8355334839,0,0,NA,138,0.92,14
10,1.81993136519671e-17,1.13106425764461e-16,77.7325643732368,81.7074402567455,7.27972546078684e-15,31093.0257492947,0,0,NA,138,0.92,14
11,1.06214395991164e-20,1.06214395991164e-20,8.17074402567455,8.17074402567455,4.24857583964655e-18,3268.29761026982,0,0,NA,0,0,NA
