"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,77.7686208756891,82.1501811512078,134,0.893333333333333,18,31107.4483502757
2,76.4288641271087,82.1465474560411,134,0.893333333333333,18,30571.5456508435
3,76.428451671456,82.1478820521368,134,0.893333333333333,18,30571.3806685824
4,76.4294402905352,82.1448735166204,134,0.893333333333333,18,30571.7761162141
5,76.4239058868896,82.1367263950966,134,0.893333333333333,18,30569.5623547558
6,76.4328835921632,82.1475376651166,134,0.893333333333333,18,30573.1534368653
7,76.429120682796,82.1452153440793,134,0.893333333333333,18,30571.6482731184
8,76.4304861509564,82.1378472985679,134,0.893333333333333,18,30572.1944603825
9,76.4288759088745,82.1476279783141,134,0.893333333333333,18,30571.5503635498
10,76.4301650838465,82.1516792643092,134,0.893333333333333,18,30572.0660335386
11,8.20816241486023,8.20816241486023,0,0,NA,3283.26496594409
