"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,2.83207236842105,0,0,NA
2,13.8330263157895,0,0,NA
3,27.8524013157895,0,0,NA
4,41.2469078947368,0,0,NA
5,53.6318421052632,0,0,NA
6,62.7476973684211,41,0.546666666666667,22
7,67.9615131578947,52,0.693333333333333,19
8,72.1180592105263,59,0.786666666666667,18
9,73.0615789473684,60,0.8,17
10,72.5605263157895,60,0.8,17
11,7.515,0,0,NA
