"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,79.154613024446,85,151,1.00666666666667,1,31661.8452097784
2,70.0390961372081,76.5724002754353,126,0.84,26,28015.6384548832
3,69.9351175861956,76.5522101497423,126,0.84,26,27974.0470344782
4,69.9387152273692,76.5613534219876,126,0.84,26,27975.4860909477
5,69.9277304837312,76.5312484799832,126,0.84,26,27971.0921934925
6,69.9308827867827,76.5514347233456,126,0.84,26,27972.3531147131
7,69.9201868245856,76.5411579350304,126,0.84,26,27968.0747298343
8,69.9196723634634,76.5468714520727,126,0.84,26,27967.8689453854
9,69.9248203136068,76.5480678757259,126,0.84,26,27969.9281254427
10,69.933983896174,76.5520119584007,126,0.84,26,27973.5935584696
11,7.65344322736698,7.65344322736698,0,0,NA,3061.37729094679
