"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,82.7951899119739,100,151,1.00666666666667,1,33118.0759647896
2,63.4052341608761,67.1958039590701,0,0,NA,25362.0936643504
3,61.8625766963489,65.9181631051054,0,0,NA,24745.0306785396
4,61.7266023881315,65.8085792165309,0,0,NA,24690.6409552526
5,61.7143738947075,65.7979446555121,0,0,NA,24685.749557883
6,61.7136015361422,65.7970691903164,0,0,NA,24685.4406144569
7,61.7124927330668,65.7960537500673,0,0,NA,24684.9970932267
8,61.7128152116054,65.7968337468282,0,0,NA,24685.1260846422
9,61.71064372938,65.7934434970587,0,0,NA,24684.257491752
10,61.7143910082033,65.7971900550343,0,0,NA,24685.7564032813
11,6.57879539308627,6.57879539308627,0,0,NA,2631.51815723451
