"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,1.44048245614035,0,0,NA
2,7.95747076023392,0,0,NA
3,17.7733771929825,0,0,NA
4,28.1502192982456,0,0,NA
5,36.6378070175439,0,0,NA
6,43.9404239766082,0,0,NA
7,50.7642105263158,0,0,NA
8,56.4646929824561,8,0.106666666666667,30
9,61.604298245614,35,0.466666666666667,23
10,66.3878216374269,47,0.626666666666667,20
11,7.35777777777778,0,0,NA
