"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,62.3106969787297,74.8284311563615,110,0.733333333333333,42,24924.2787914919
2,70.4135688483607,76.223048221001,129,0.86,23,28165.4275393443
3,70.4770443880281,76.2554983273932,129,0.86,23,28190.8177552113
4,70.4795698453865,76.252423607881,129,0.86,23,28191.8279381546
5,70.4807625781601,76.2522219884847,129,0.86,23,28192.305031264
6,70.4858741087577,76.2569590647953,129,0.86,23,28194.3496435031
7,70.4783490201518,76.2464629566063,129,0.86,23,28191.3396080607
8,70.4765943058938,76.251140763474,129,0.86,23,28190.6377223575
9,70.48402913954,76.2556550290546,129,0.86,23,28193.611655816
10,70.4795010103549,76.2629463397253,129,0.86,23,28191.800404142
11,7.62629463397253,7.62629463397253,0,0,NA,3050.51785358901
