"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,5.64438596491228,0,0,NA
2,25.6515204678363,0,0,NA
3,47.0075438596491,0,0,NA
4,63.952865497076,43,0.573333333333333,23
5,71.9759649122807,59,0.786666666666667,18
6,73.3385380116959,60,0.8,17
7,73.7240935672515,60,0.8,17
8,73.4429239766082,60,0.8,17
9,73.9570175438596,61,0.813333333333333,16
10,73.0109941520468,60,0.8,17
11,7.68888888888889,0,0,NA
