"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,59.2783537603428,80.0931022675097,92,0.613333333333333,60,23711.3415041371
2,74.5154366152515,80.353044465121,132,0.88,20,29806.1746461006
3,74.5307156359938,80.3733043809413,132,0.88,20,29812.2862543975
4,74.5276675373394,80.3592536692413,132,0.88,20,29811.0670149358
5,74.5351916197328,80.3658605457822,132,0.88,20,29814.0766478931
6,74.5370045195544,80.3716467634664,132,0.88,20,29814.8018078218
7,74.5236429855621,80.3544130323773,132,0.88,20,29809.4571942248
8,74.5319150453257,80.3590043659647,132,0.88,20,29812.7660181303
9,74.5337471814105,80.3574002322165,132,0.88,20,29813.4988725642
10,74.5333965656898,80.3736615944285,132,0.88,20,29813.3586262759
11,8.03448433586864,8.03448433586864,0,0,NA,3213.79373434745
