"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,82.1949621713596,82.4370256865676,151,1.00666666666667,1,32877.9848685438
2,75.1577198919364,80.6067988096064,134,0.893333333333333,18,30063.0879567745
3,75.0897460648281,80.600132025202,133,0.886666666666667,19,30035.8984259312
4,75.089435327795,80.5853053077211,133,0.886666666666667,19,30035.774131118
5,75.0969431084416,80.5979756375014,133,0.886666666666667,19,30038.7772433767
6,75.089220520118,80.589308573153,133,0.886666666666667,19,30035.6882080472
7,75.0951155219165,80.5997302548888,133,0.886666666666667,19,30038.0462087666
8,75.0890260503385,80.6057004360872,133,0.886666666666667,19,30035.6104201354
9,75.095614707189,80.5914661059333,133,0.886666666666667,19,30038.2458828756
10,75.0918531800103,80.5907857191348,133,0.886666666666667,19,30036.7412720041
11,8.05610250700251,8.05610250700251,0,0,NA,3222.441002801
