"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,21.1764862720823,24.7729242734766,0,0,NA,8470.59450883291
2,24.6772049626179,26.2629149507938,0,0,NA,9870.88198504716
3,24.8982757551524,26.4254705767349,0,0,NA,9959.31030206095
4,24.9331670940948,26.4518991779257,0,0,NA,9973.26683763794
5,24.9468179274794,26.4575470675402,0,0,NA,9978.72717099177
6,24.9491090995951,26.4595542893354,0,0,NA,9979.64363983802
7,24.9491950700012,26.4596678982399,0,0,NA,9979.67802800048
8,24.9492034844712,26.4596753608174,0,0,NA,9979.6813937885
9,24.9492040794369,26.4596723384421,0,0,NA,9979.68163177477
10,24.9492066903406,26.45968210028,0,0,NA,9979.68267613626
11,2.64582055413341,2.64582055413341,0,0,NA,1058.32822165336
