"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,79.620070711386,82.422322501485,138,0.92,14,31848.0282845544
2,76.714992885594,82.3449108950775,134,0.893333333333333,18,30685.9971542376
3,76.7143036259235,82.3479512711721,134,0.893333333333333,18,30685.7214503694
4,76.7101043184141,82.3411347036657,134,0.893333333333333,18,30684.0417273656
5,76.7129165442722,82.3451786850314,134,0.893333333333333,18,30685.1666177089
6,76.7200305831407,82.3436683676451,134,0.893333333333333,18,30688.0122332563
7,76.7158265748301,82.3497019412047,134,0.893333333333333,18,30686.330629932
8,76.7067128536311,82.3293817428545,134,0.893333333333333,18,30682.6851414524
9,76.7175122164227,82.345858522414,134,0.893333333333333,18,30687.0048865691
10,76.715913816,82.3525598851984,134,0.893333333333333,18,30686.3655264
11,8.23139019212178,8.23139019212178,0,0,NA,3292.55607684871
