"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,20.3316621456125,39.1280510727088,78.77775745986,99,8132.66485824502,31511.102983944,0,0,NA,151,1.00666666666667,1
2,0.752034136067311,5.17449516339356,77.214818802255,81.7033380461755,300.813654426924,30885.927520902,0,0,NA,137,0.913333333333333,15
3,5.1088583843067e-05,0.00035663509550453,77.7328708748486,81.7056309031897,0.0204354335372268,31093.1483499395,0,0,NA,138,0.92,14
4,3.46608553844256e-09,2.4195746569576e-08,77.7334228680311,81.7090638670107,1.38643421537702e-06,31093.3691472124,0,0,NA,138,0.92,14
5,2.35155536041053e-13,1.6415534954504e-12,77.7329530313501,81.7075507991659,9.40622144164214e-11,31093.18121254,0,0,NA,138,0.92,14
6,1.59542381501798e-17,1.11372071915078e-16,77.7337177668098,81.7081892769767,6.38169526007194e-15,31093.4871067239,0,0,NA,138,0.92,14
7,1.08241905225224e-21,7.55606177499847e-21,77.7335055770139,81.7059019809107,4.32967620900897e-19,31093.4022308056,0,0,NA,138,0.92,14
8,7.34367141701911e-26,5.12640831128721e-25,77.7339296580013,81.7079790738416,2.93746856680764e-23,31093.5718632005,0,0,NA,138,0.92,14
9,4.98235552159182e-30,3.47804328434169e-29,77.7339906643498,81.7067918339003,1.99294220863673e-27,31093.5962657399,0,0,NA,138,0.92,14
10,3.38027596426239e-34,2.35967433700935e-33,77.7339030262181,81.7075768605296,1.35211038570496e-31,31093.5612104872,0,0,NA,138,0.92,14
11,1.19109381343378e-37,1.19109381343378e-37,8.17014309051061,8.17014309051061,4.76437525373512e-35,3268.05723620424,0,0,NA,0,0,NA
