"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,61.7217363683713,82.5101485797974,95,0.633333333333333,57,24688.6945473485
2,76.9553507288563,82.555585324329,134,0.893333333333333,18,30782.1402915425
3,76.9548183187002,82.5462506758449,134,0.893333333333333,18,30781.9273274801
4,76.9514055255475,82.5401721088878,134,0.893333333333333,18,30780.562210219
5,76.9564400935947,82.5504053525271,134,0.893333333333333,18,30782.5760374379
6,76.9523548745416,82.5478480818258,134,0.893333333333333,18,30780.9419498167
7,76.9537031141781,82.5401800329803,134,0.893333333333333,18,30781.4812456712
8,76.9505560085724,82.5543405711968,134,0.893333333333333,18,30780.222403429
9,76.9455378971034,82.5370555346725,134,0.893333333333333,18,30778.2151588414
10,76.9523497752729,82.5434579058386,134,0.893333333333333,18,30780.9399101091
11,8.25188461890877,8.25188461890877,0,0,NA,3300.75384756351
