"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,87.1235525622673,88.5928595267622,61.2590239264245,65.9558193724733,34849.4210249069,24503.6095705698,151,1.00666666666667,1,0,0,NA
2,30.0312820260024,86.8227488055642,69.4818523522469,81.6237526083073,12012.512810401,27792.7409408987,33,0.22,11,98,0.653333333333333,54
3,0.261332069832763,1.61483591182798,77.6672811424763,81.7015515985158,104.532827933105,31066.9124569905,0,0,NA,138,0.92,14
4,0.00128825585396838,0.00800586296966791,77.7345522391568,81.7116476618124,0.515302341587353,31093.8208956627,0,0,NA,138,0.92,14
5,6.32960216871736e-06,3.9336088840565e-05,77.7328820956245,81.7050553771634,0.00253184086748694,31093.1528382498,0,0,NA,138,0.92,14
6,3.10958868559896e-08,1.93251724782299e-07,77.733909303781,81.7071993362572,1.24383547423959e-05,31093.5637215124,0,0,NA,138,0.92,14
7,1.52793221662978e-10,9.49548422819139e-10,77.7325830817109,81.7049577360511,6.11172886651913e-08,31093.0332326843,0,0,NA,138,0.92,14
8,7.50743834203258e-13,4.66566105145575e-12,77.7347075009111,81.7079558352429,3.00297533681303e-10,31093.8830003645,0,0,NA,138,0.92,14
9,3.68915234231465e-15,2.29261961360737e-14,77.7332548449445,81.7096322017496,1.47566093692586e-12,31093.3019379778,0,0,NA,138,0.92,14
10,1.81268041225161e-17,1.12650681264074e-16,77.7327868821035,81.7111205319367,7.25072164900642e-15,31093.1147528414,0,0,NA,138,0.92,14
11,1.05796097364581e-20,1.05796097364581e-20,8.17040916601674,8.17040916601674,4.23184389458325e-18,3268.1636664067,0,0,NA,0,0,NA
