"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,89.4762158099698,99,11.8130283544552,25,35790.4863239879,4725.21134178207,151,1.00666666666667,1,0,0,NA
2,85.7560894438848,89.3765098787629,4.10744209422261,6.26698828434678,34302.4357775539,1642.97683768905,142,0.946666666666667,10,0,0,NA
3,85.7590761450703,89.3638880643381,2.98879006316889,4.98977029740127,34303.6304580281,1195.51602526756,142,0.946666666666667,10,0,0,NA
4,85.7599489062509,89.3734394325443,2.50883608320769,4.34702765167795,34303.9795625004,1003.53443328307,142,0.946666666666667,10,0,0,NA
5,85.7613682395187,89.3700769740728,2.24666171718535,3.97487418340673,34304.5472958075,898.66468687414,142,0.946666666666667,10,0,0,NA
6,85.7586773602862,89.3644434277922,2.09074270300843,3.74312020120309,34303.4709441145,836.297081203373,142,0.946666666666667,10,0,0,NA
7,85.7588502365739,89.3634766377835,1.98727388676265,3.58634628918962,34303.5400946295,794.90955470506,142,0.946666666666667,10,0,0,NA
8,85.7619016747775,89.3699780332404,1.91899372974518,3.48115468047207,34304.760669911,767.597491898073,142,0.946666666666667,10,0,0,NA
9,85.760118383267,89.3698857984914,1.86776691188222,3.39878402731392,34304.0473533068,747.106764752888,142,0.946666666666667,10,0,0,NA
10,85.7643370897021,89.3622438891832,1.83055298564854,3.34161570189983,34305.7348358808,732.221194259417,142,0.946666666666667,10,0,0,NA
11,8.93377605878502,8.93377605878502,0.334161570189983,0.334161570189983,3573.51042351401,133.664628075993,0,0,NA,0,0,NA
