"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,72.3573406013683,75.2765876066112,54.5658567938563,99,28942.9362405473,21826.3427175425,130,0.866666666666667,22,12,0.08,1
2,1.72241266802844,11.1427867263883,68.4680277903089,74.929420928567,688.965067211374,27387.2111161235,0,0,NA,124,0.826666666666667,28
3,0.000123998771192264,0.000847601940699931,70.6493073626563,74.9334737310408,0.0495995084769057,28259.7229450625,0,0,NA,132,0.88,20
4,8.74754083788292e-09,5.97946574440405e-08,70.6492724590368,74.931538596415,3.49901633515317e-06,28259.7089836147,0,0,NA,132,0.88,20
5,6.17111115642861e-13,4.21825555688408e-12,70.649883285234,74.9312647549965,2.46844446257144e-10,28259.9533140936,0,0,NA,132,0.88,20
6,4.35349157956036e-17,2.97584558232421e-16,70.6496191871103,74.933260678131,1.74139663182414e-14,28259.8476748441,0,0,NA,132,0.88,20
7,3.07126223300085e-21,2.0993524015771e-20,70.6490755918907,74.9338855198854,1.22850489320034e-18,28259.6302367563,0,0,NA,132,0.88,20
8,2.1665975809171e-25,1.48101998360719e-24,70.6507533342201,74.9357808416809,8.6663903236684e-23,28260.301333688,0,0,NA,132,0.88,20
9,1.52842852587579e-29,1.04477307621475e-28,70.650102029889,74.9325370206648,6.11371410350317e-27,28260.0408119556,0,0,NA,132,0.88,20
10,1.07823908171833e-33,7.37038699246471e-33,70.6476986382672,74.9302328221827,4.31295632687333e-31,28259.0794553069,0,0,NA,132,0.88,20
11,3.81478845977542e-37,3.81478845977542e-37,7.49206399708055,7.49206399708055,1.52591538391017e-34,2996.82559883222,0,0,NA,0,0,NA
