"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,23.6876724732663,41.9950317947126,62.3293037338476,70.6444935925056,9475.06898930653,24931.7214935391,0,0,NA,20,0.133333333333333,38
2,26.6906352680775,59.7282934832442,58.7339245009643,74.6909733374309,10676.254107231,23493.5698003857,0,0,NA,57,0.38,95
3,0.338830643197864,2.06769216737462,70.4840709415211,74.9328412230002,135.532257279146,28193.6283766084,0,0,NA,131,0.873333333333333,21
4,0.00126484439179059,0.00786545524020542,70.648958011054,74.9342892932801,0.505937756716237,28259.5832044216,0,0,NA,132,0.88,20
5,4.68305891526564e-06,2.91228891933428e-05,70.6490737611462,74.9327410297491,0.00187322356610626,28259.6295044585,0,0,NA,132,0.88,20
6,1.73379649907881e-08,1.07822406256641e-07,70.651317890897,74.9346393135375,6.93518599631523e-06,28260.5271563588,0,0,NA,132,0.88,20
7,6.41787936509986e-11,3.99133658071397e-10,70.6492229568442,74.9322527558656,2.56715174603994e-08,28259.6891827377,0,0,NA,132,0.88,20
8,2.37555233251901e-13,1.47739465753768e-12,70.6488161690305,74.9350516520436,9.50220933007605e-11,28259.5264676122,0,0,NA,132,0.88,20
9,8.79484393249267e-16,5.46936711676845e-15,70.6487831225081,74.9327924342264,3.51793757299707e-13,28259.5132490033,0,0,NA,132,0.88,20
10,3.25590067672914e-18,2.0248350876631e-17,70.649587408499,74.9342589825683,1.30236027069165e-15,28259.8349633996,0,0,NA,132,0.88,20
11,1.84069640508239e-21,1.84069640508239e-21,7.4931022975216,7.4931022975216,7.36278562032954e-19,2997.24091900864,0,0,NA,0,0,NA
