"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,61.8002136715179,68.3778321866868,31.6659931002679,50,24720.0854686071,12666.3972401072,0,0,NA,0,0,NA
2,2.33435400723668,13.8488297006922,54.8499433585352,64.2534433929692,933.741602894671,21939.9773434141,0,0,NA,0,0,NA
3,0.000196062085643434,0.0013180417264737,59.7119160310457,64.2627851931061,0.0784248342573734,23884.7664124183,0,0,NA,0,0,NA
4,1.51356646891248e-08,1.01750308593709e-07,59.7116528709551,64.2628065510884,6.05426587564992e-06,23884.661148382,0,0,NA,0,0,NA
5,1.16844395509683e-12,7.85492605914794e-12,59.7123660064199,64.2635362393186,4.67377582038732e-10,23884.946402568,0,0,NA,0,0,NA
6,9.0200531030279e-17,6.06377011935246e-16,59.7125557682506,64.2628387970042,3.60802124121116e-14,23885.0223073002,0,0,NA,0,0,NA
7,6.96323784668915e-21,4.68106889307668e-20,59.7118390391724,64.2633855886725,2.78529513867566e-18,23884.735615669,0,0,NA,0,0,NA
8,5.3754546521496e-25,3.61367586352493e-24,59.7121420159161,64.2617043921744,2.15018186085984e-22,23884.8568063665,0,0,NA,0,0,NA
9,4.1497262647328e-29,2.78967396976876e-28,59.7119181494417,64.2624461496111,1.65989050589312e-26,23884.7672597767,0,0,NA,0,0,NA
10,3.2035427458145e-33,2.15360124846115e-32,59.7122298308337,64.2649145348116,1.2814170983258e-30,23884.8919323335,0,0,NA,0,0,NA
11,1.14428848335489e-36,1.14428848335489e-36,6.42624675254648,6.42624675254648,4.57715393341954e-34,2570.49870101859,0,0,NA,0,0,NA
